"municode" "sex" "age" "pop"
"5206206" "f" 40 336.574877156501
"5206206" "f" 41 312.360774078111
"5206206" "f" 42 306.134657392556
"5206206" "f" 43 267.345763853242
"5206206" "f" 44 244.583927519637
"5206206" "f" 45 259.294356491447
"5206206" "f" 46 245.842234493947
"5206206" "f" 47 281.665325386041
"5206206" "f" 48 212.918300283581
"5206206" "f" 49 269.279783345026
"5206206" "f" 50 273.122252621441
"5206206" "f" 51 217.539080377449
"5206206" "f" 52 145.480522808003
"5206206" "f" 53 185.94513296843
"5206206" "f" 54 181.262916268556
"5206206" "f" 55 202.834992338091
"5206206" "f" 56 175.836190335686
"5206206" "f" 57 132.501485285837
"5206206" "f" 58 81.6357206886923
"5206206" "f" 59 155.841706307874
"5206206" "f" 60 140.931883131183
"5206206" "f" 61 129.049215055345
"5206206" "f" 62 88.8277714036806
"5206206" "f" 63 97.2253472951965
"5206206" "f" 64 80.7798174324743
"5206206" "f" 65 79.7135895837203
"5206206" "f" 66 88.6871097625837
"5206206" "f" 67 86.9511819501558
"5206206" "f" 68 100.25034837399
"5206206" "f" 69 31.2297490990401
"5206206" "f" 70 64.645629187007
"5206206" "f" 71 33.6422289301369
"5206206" "f" 72 52.1098121083417
"5206206" "f" 73 36.9485594725059
"5206206" "f" 75 12.8474166966937
"5206206" "f" 76 44.3009977163826
"5206206" "f" 77 58.7373843730048
"5206206" "f" 78 35.2794882149689
"5206206" "f" 79 28.1546955004095
"5206206" "f" 80 11.5720956255483
"5206206" "f" 81 12.1941637400368
"5206206" "f" 82 11.9393607768498
"5206206" "f" 83 40.4408770022187
"5206206" "f" 84 29.4142739234976
"5206206" "f" 85 14.6907269268524
"5206206" "f" 87 29.49935958289
"5206206" "f" 88 14.6205798211855
"5206206" "f" 89 10.0826756322025
"5206206" "f" 91 13.3350187394496
"5206206" "f" 92 13.36665413125
"5206206" "m" 0 392.194143680727
"5206206" "m" 1 474.274429279967
"5206206" "m" 2 297.433419522873
"5206206" "m" 3 502.629088576833
"5206206" "m" 4 424.139278907066
"5206206" "m" 5 535.108451069257
"5206206" "m" 6 448.161465302037
"5206206" "m" 7 422.173151382186
"5206206" "m" 8 523.399329393711
"5206206" "m" 9 340.157602852882
"5206206" "m" 10 502.286591865737
"5206206" "m" 11 407.723477361858
"5206206" "m" 12 550.379689107746
"5206206" "m" 13 560.964642870644
"5206206" "m" 14 550.645598794104
"5206206" "m" 15 514.667760625606
"5206206" "m" 16 525.814719335616
"5206206" "m" 17 473.058432085114
"5206206" "m" 18 287.63949477003
"5206206" "m" 19 404.819593183725
"5206206" "m" 20 393.025462130585
"5206206" "m" 21 448.490487644553
"5206206" "m" 22 447.072574866142
"5206206" "m" 23 421.419624085434
"5206206" "m" 24 477.991851273347
"5206206" "m" 25 422.7839906207
"5206206" "m" 26 354.0899544726
"5206206" "m" 27 418.401006893207
"5206206" "m" 28 480.129432576887
"5206206" "m" 29 521.595615436666
"5206206" "m" 30 582.739247810903
"5206206" "m" 31 446.876102799195
"5206206" "m" 32 409.742782742795
"5206206" "m" 33 291.45606860053
"5206206" "m" 34 443.185798046638
"5206206" "m" 35 289.658095190458
"5206206" "m" 36 475.727953775609
"5206206" "m" 37 422.84401964894
"5206206" "m" 38 318.489816046664
"5206206" "m" 39 328.280115338389
"5206206" "m" 40 402.022862494055
"5206206" "m" 41 244.727738613353
"5206206" "m" 42 343.865431606337
"5206206" "m" 43 232.440573754149
"5206206" "m" 44 343.943393532157
"5206206" "m" 45 251.968728386525
"5206206" "m" 46 302.274361930101
"5206206" "m" 47 236.077459897254
"5206206" "m" 48 250.816597357139
"5206206" "m" 49 303.862852429027
"5206206" "m" 50 250.499806054543
"5206206" "m" 51 161.520874897487
"5206206" "m" 52 224.004274488438
"5206206" "m" 53 257.874101258143
"5206206" "m" 54 179.761916545718
"5206206" "m" 55 295.618117942265
"5206206" "m" 56 165.969590301339
"5206206" "m" 57 112.554463869723
"5206206" "m" 58 108.266374540049
"5206206" "m" 59 135.930480102343
"5206206" "m" 60 106.711970216267
"5206206" "m" 61 116.640781253455
"5206206" "m" 62 127.837258889282
"5206206" "m" 63 64.0523301971042
"5206206" "m" 64 93.8981052439176
"5206206" "m" 65 106.498891477055
"5206206" "m" 66 94.6582596238637
"5206206" "m" 67 118.707533237677
"5206206" "m" 68 119.435116328607
"5206206" "m" 69 52.9137404454868
"5206206" "m" 70 85.2586985907881
"5206206" "m" 71 45.5708731734483
"5206206" "m" 72 60.1720236047687
"5206206" "m" 73 22.3062543014491
"5206206" "m" 74 94.8517411916731
"5206206" "m" 75 53.6098283268944
"5206206" "m" 76 76.5486087623079
"5206206" "m" 77 29.9403336620485
"5206206" "m" 78 21.8366566418563
"5206206" "m" 80 25.3376600880632
"5206206" "m" 81 11.4918004355192
"5206206" "m" 82 20.6426152627076
"5206206" "m" 85 30.3208464708916
"5206206" "m" 86 9.4535769861459
"5206206" "m" 87 11.4241753891649
"5206206" "m" 89 8.1715947154051
"5206206" "m" 90 11.5720956255483
"5206206" "m" 92 8.6219223224781
"5206206" "m" 96 12.8443475688016
"5206305" "f" 0 28.043629026738
"5206305" "f" 1 9.1877534485352
"5206305" "f" 2 10.983240049148
"5206305" "f" 3 27.4335333269495
"5206305" "f" 4 18.6758165535513
"5206305" "f" 5 10.8930424480409
"5206305" "f" 6 11.6794184541213
"5206305" "f" 7 20.7868690634049
"5206305" "f" 8 20.1412653793124
"5206305" "f" 9 16.499404655121
"5206305" "f" 10 25.0869871109635
"5206305" "f" 11 34.9010062848449
"5206305" "f" 12 25.270626463076
"5206305" "f" 13 13.5131260014069
"5206305" "f" 14 29.228254139711
"5206305" "f" 15 47.3485462668938
"5206305" "f" 16 11.6310458105193
"5206305" "f" 17 15.2095794679237
"5206305" "f" 18 20.0657652398404
"5206305" "f" 19 25.745063214824
"5206305" "f" 20 15.8879271517614
"5206305" "f" 21 23.4699284819075
"5206305" "f" 22 14.4239194015562
"5206305" "f" 23 17.7643822398249
"5206305" "f" 24 19.4538427249513
"5206305" "f" 25 21.7420919579997
"5206305" "f" 26 35.9850639959263
"5206305" "f" 27 21.6025356024233
"5206305" "f" 28 18.3168012766929
"5206305" "f" 29 24.353507166959
"5206305" "f" 30 21.6768493864624
"5206305" "f" 31 18.9262350903178
"5206305" "f" 32 4.8019593724154
"5206305" "f" 33 21.1912830087967
"5206305" "f" 34 34.4036731420089
"5206305" "f" 35 24.3351374226074
"5206305" "f" 36 13.0804920417612
"5206305" "f" 37 18.1913791031944
"5206305" "f" 38 21.004269616538
"5206305" "f" 39 28.3887218158999
"5206305" "f" 40 23.1510143527729
"5206305" "f" 41 22.2473828794899
"5206305" "f" 42 11.0351149192778
"5206305" "f" 43 15.3432456199919
"5206305" "f" 44 36.2232422284685
"5206305" "f" 45 20.8744313319118
"5206305" "f" 46 19.6518221061892
"5206305" "f" 47 24.8326741643412
"5206305" "f" 49 25.6410723975604
"5206305" "f" 50 28.441820509394
"5206305" "f" 51 16.5321282040473
"5206305" "f" 52 3.1934061207484
"5206305" "f" 53 5.4426438611878
"5206305" "f" 54 22.5490146378996
"5206305" "f" 55 19.346311159479
"5206305" "f" 56 20.774717633857
"5206305" "f" 57 15.0350723443629
"5206305" "f" 58 19.9979079558294
"5206305" "f" 59 15.6869775731962
"5206305" "f" 60 6.413885434108
"5206305" "f" 61 13.4085855884537
"5206305" "f" 62 10.2101031420062
"5206305" "f" 63 11.7581764154243
"5206305" "f" 64 16.7847712925436
"5206305" "f" 65 28.1372601293219
"5206305" "f" 66 13.685606871768
"5206305" "f" 67 21.8239421523023
"5206305" "f" 68 2.7427102506906
"5206305" "f" 69 6.9152858216973
"5206305" "f" 70 17.550126139868
"5206305" "f" 71 7.3368094319961
"5206305" "f" 73 3.4633103910292
"5206305" "f" 74 22.4986837527039
"5206305" "f" 75 7.1091215700298
"5206305" "f" 76 10.6426315059786
"5206305" "f" 77 7.3594851689822
"5206305" "f" 78 3.0632405300627
"5206305" "f" 79 2.9853100521188
"5206305" "f" 85 3.0632405300627
"5206305" "f" 99 4.7237414239315
"5206305" "m" 0 24.1723303945464
"5206305" "m" 1 11.7775073269609
"5206305" "m" 2 21.099271895354
"5206305" "m" 3 25.224528450625
"5206305" "m" 4 27.9472451058436
"5206305" "m" 5 41.7731910781093
"5206305" "m" 6 13.5079725281407
"5206305" "m" 7 11.620623856681
"5206305" "m" 8 35.3879177652398
"5206305" "m" 9 18.7102947718311
"5206305" "m" 10 23.2905989709119
"5206305" "m" 11 10.7658353561128
"5206305" "m" 12 19.7927911556257
"5206305" "m" 13 23.5875596568881
"5206305" "m" 14 24.5632148604625
"5206305" "m" 15 42.9407655524297
"5206305" "m" 16 25.0281500643614
"5206305" "m" 17 34.4885769537035
"5206305" "m" 18 7.6590080470522
"5206305" "m" 19 16.8834993824546
"5206305" "m" 20 11.8783266806773
"5206305" "m" 21 5.0966405415297
"5206305" "m" 22 28.6936842049984
"5206305" "m" 23 23.9422118822162
"5206305" "m" 24 40.3891366905792
"5206305" "m" 25 14.1531631619218
"5206305" "m" 26 19.1883218955927
"5206305" "m" 27 27.7870699073188
"5206305" "m" 28 20.1518749782892
"5206305" "m" 29 20.7195700568788
"5206305" "m" 30 14.3313471325276
"5206305" "m" 31 26.0814959961034
"5206305" "m" 32 18.3774780029487
"5206305" "m" 33 33.5187221381336
"5206305" "m" 34 15.6909567302877
"5206305" "m" 35 29.2677572824345
"5206305" "m" 36 15.4997227372375
"5206305" "m" 37 29.7384779770301
"5206305" "m" 38 34.0379510423135
"5206305" "m" 39 18.4560909609858
"5206305" "m" 40 21.5433283333142
"5206305" "m" 41 27.3219215382314
"5206305" "m" 42 24.0821990801796
"5206305" "m" 43 37.2188391032557
"5206305" "m" 44 16.83371194502
"5206305" "m" 45 18.9322037940072
"5206305" "m" 46 9.1138940343414
"5206305" "m" 47 20.6633643158176
"5206305" "m" 48 19.8047816837874
"5206305" "m" 49 28.4857561720461
"5206305" "m" 50 19.9006894909921
"5206305" "m" 51 13.8480880390836
"5206305" "m" 52 22.8983199839646
"5206305" "m" 53 14.8336353414193
"5206305" "m" 54 19.860742362621
"5206305" "m" 55 12.3670960048942
"5206305" "m" 56 11.442284050744
"5206305" "m" 57 15.4128571773194
"5206305" "m" 58 17.3111926616356
"5206305" "m" 59 18.1250948873277
"5206305" "m" 60 5.369269060498
"5206305" "m" 61 3.2451328489961
"5206305" "m" 62 15.5492204459419
"5206305" "m" 63 14.4835334461315
"5206305" "m" 64 11.9200884003385
"5206305" "m" 65 13.4040560381558
"5206305" "m" 67 10.6336132509765
"5206305" "m" 68 22.2934011618432
"5206305" "m" 69 6.2213582488044
"5206305" "m" 70 11.655739385878
"5206305" "m" 71 15.6534870111408
"5206305" "m" 72 4.3199053075258
"5206305" "m" 73 3.3372647976214
"5206305" "m" 74 14.6736994058739
"5206305" "m" 75 4.3199053075258
"5206305" "m" 76 1.4995378301858
"5206305" "m" 77 11.6162439694881
"5206305" "m" 79 6.6729123475387
"5206305" "m" 81 4.7237414239315
"5206305" "m" 84 3.6203690669254
"5206305" "m" 86 13.1476317282537
"5206305" "m" 89 2.6952649191668
"5206305" "m" 107 4.7237414239315
"5206404" "f" 0 90.5993411309373
"5206404" "f" 1 96.471905723655
"5206404" "f" 2 96.8440011940337
"5206404" "f" 3 125.595321911443
"5206404" "f" 4 99.5611690130135
"5206404" "f" 5 95.7859313327126
"5206404" "f" 6 81.7376253261168
"5206404" "f" 7 143.563130574555
"5206404" "f" 8 152.393480555813
"5206404" "f" 9 92.5198322108311
"5206404" "f" 10 163.271081156559
"5206404" "f" 11 152.323629004077
"5206404" "f" 12 126.791713225274
"5206404" "f" 13 92.5225949602818
"5206404" "f" 14 122.090981653844
"5206404" "f" 15 147.024768145785
"5206404" "f" 16 156.928372381469
"5206404" "f" 17 125.197478671679
"5206404" "f" 18 125.249496008184
"5206404" "f" 19 122.59988479292
"5206404" "f" 20 110.771429629735
"5206404" "f" 21 130.64997945665
"5206404" "f" 22 161.182190305337
"5206404" "f" 23 107.431239726745
"5206404" "f" 24 104.965160881558
"5206404" "f" 25 141.751977189788
"5206404" "f" 26 123.629643923502
"5206404" "f" 27 134.222824895501
"5206404" "f" 28 137.03388173229
"5206404" "f" 29 146.361672258949
"5206404" "f" 30 101.953772394127
"5206404" "f" 31 128.638942911824
"5206404" "f" 32 107.246760079526
"5206404" "f" 33 133.376160588031
"5206404" "f" 34 187.784364026527
"5206404" "f" 35 152.301555548571
"5206404" "f" 36 109.277893849546
"5206404" "f" 37 131.821210091015
"5206404" "f" 38 114.550715870046
"5206404" "f" 39 106.048624640847
"5206404" "f" 40 155.187683495976
"5206404" "f" 41 88.9680203369042
"5206404" "f" 42 100.162593983516
"5206404" "f" 43 115.17469651277
"5206404" "f" 44 128.507005670856
"5206404" "f" 45 125.943910056445
"5206404" "f" 46 108.566389376149
"5206404" "f" 47 72.5196443502632
"5206404" "f" 48 86.201040227286
"5206404" "f" 49 92.7690159898781
"5206404" "f" 50 99.3317157464623
"5206404" "f" 51 53.2779855936809
"5206404" "f" 52 84.9648288287528
"5206404" "f" 53 70.6763467187544
"5206404" "f" 54 61.2018931525156
"5206404" "f" 55 63.6411791361875
"5206404" "f" 56 63.2734887910345
"5206404" "f" 57 58.5838278558212
"5206404" "f" 58 62.714850607097
"5206404" "f" 59 60.3338835697202
"5206404" "f" 60 33.9267961289854
"5206404" "f" 61 50.8341078471963
"5206404" "f" 62 52.2183283533704
"5206404" "f" 63 40.3124445029719
"5206404" "f" 64 41.3866970497802
"5206404" "f" 65 54.9609270455044
"5206404" "f" 66 55.6777981427238
"5206404" "f" 67 35.1535376753708
"5206404" "f" 68 28.5410520374824
"5206404" "f" 69 35.5410888713609
"5206404" "f" 70 46.7237981111519
"5206404" "f" 71 36.4201015330367
"5206404" "f" 72 20.2985760359094
"5206404" "f" 73 16.426667658576
"5206404" "f" 74 26.2058152707447
"5206404" "f" 75 14.5625610590834
"5206404" "f" 76 17.1034278498916
"5206404" "f" 77 15.1877287467155
"5206404" "f" 78 24.321035552781
"5206404" "f" 79 15.9329745216744
"5206404" "f" 80 23.5587973946028
"5206404" "f" 81 9.2324075608426
"5206404" "f" 82 11.8670211701712
"5206404" "f" 83 3.933777454017
"5206404" "f" 84 10.2539535848473
"5206404" "f" 85 9.5054440983749
"5206404" "f" 86 9.9114827148987
"5206404" "f" 88 10.7881481354593
"5206404" "f" 89 18.428147217409
"5206404" "f" 90 4.7136177020279
"5206404" "m" 0 88.7981862926956
"5206404" "m" 1 97.3011528372811
"5206404" "m" 2 90.7059655742685
"5206404" "m" 3 129.442882601272
"5206404" "m" 4 123.865847781565
"5206404" "m" 5 145.123971356257
"5206404" "m" 6 105.300855248371
"5206404" "m" 7 144.168441916659
"5206404" "m" 8 130.462842267651
"5206404" "m" 9 103.943889211097
"5206404" "m" 10 158.71256689292
"5206404" "m" 11 128.026217305399
"5206404" "m" 12 157.190928019432
"5206404" "m" 13 194.126307549784
"5206404" "m" 14 127.943980232505
"5206404" "m" 15 190.472293036146
"5206404" "m" 16 131.826777922072
"5206404" "m" 17 167.746194602186
"5206404" "m" 18 100.969060829515
"5206404" "m" 19 99.9856736101091
"5206404" "m" 20 157.59926446968
"5206404" "m" 21 80.9102248293712
"5206404" "m" 22 129.800880051086
"5206404" "m" 23 134.604743363089
"5206404" "m" 24 138.084887286808
"5206404" "m" 25 123.598696132668
"5206404" "m" 26 106.207350099086
"5206404" "m" 27 185.10307466633
"5206404" "m" 28 152.771451879771
"5206404" "m" 29 121.319427222174
"5206404" "m" 30 121.669656165539
"5206404" "m" 31 119.311877740671
"5206404" "m" 32 131.887040399258
"5206404" "m" 33 165.535082086331
"5206404" "m" 34 159.59634360823
"5206404" "m" 35 154.343516301506
"5206404" "m" 36 89.9480268502803
"5206404" "m" 37 98.7133014331234
"5206404" "m" 38 163.710421440284
"5206404" "m" 39 139.284733974831
"5206404" "m" 40 146.217502189468
"5206404" "m" 41 174.049792674952
"5206404" "m" 42 100.862792809715
"5206404" "m" 43 146.64583320537
"5206404" "m" 44 119.224079120523
"5206404" "m" 45 171.561562960609
"5206404" "m" 46 100.655150906753
"5206404" "m" 47 146.626539264513
"5206404" "m" 48 72.2934135369585
"5206404" "m" 49 70.8633333311884
"5206404" "m" 50 151.870586268869
"5206404" "m" 51 61.5596748376789
"5206404" "m" 52 53.3444186430454
"5206404" "m" 53 114.005999429843
"5206404" "m" 54 65.7129948246424
"5206404" "m" 55 60.4097689331261
"5206404" "m" 56 83.7636037864495
"5206404" "m" 57 81.9905749462037
"5206404" "m" 58 68.3582260236922
"5206404" "m" 59 66.9841523064813
"5206404" "m" 60 86.6741855290789
"5206404" "m" 61 47.5690938492745
"5206404" "m" 62 51.0101370386029
"5206404" "m" 63 38.2705212964291
"5206404" "m" 64 97.1770343036326
"5206404" "m" 65 56.215699371291
"5206404" "m" 66 34.9412329207114
"5206404" "m" 67 54.890154727684
"5206404" "m" 68 62.2007755456302
"5206404" "m" 69 32.4983877629508
"5206404" "m" 70 20.6875457936344
"5206404" "m" 71 50.3111010396252
"5206404" "m" 72 17.9159139858053
"5206404" "m" 73 27.6400399103819
"5206404" "m" 74 45.3379881188021
"5206404" "m" 75 9.8091664591359
"5206404" "m" 76 31.8139285469685
"5206404" "m" 77 25.7389902058939
"5206404" "m" 78 11.3881688726159
"5206404" "m" 79 4.9406806927181
"5206404" "m" 80 15.2195085551572
"5206404" "m" 81 9.9888642481603
"5206404" "m" 82 16.2985451965049
"5206404" "m" 83 14.3681404891078
"5206404" "m" 84 12.0672798740951
"5206404" "m" 86 4.8892403179536
"5206404" "m" 88 5.1763427128128
"5206404" "m" 90 4.6709797796465
"5206404" "m" 92 6.2640551831161
"5206404" "m" 93 4.1443242321663
"5206404" "m" 95 6.7679383533891
"5206503" "f" 0 20.8306381148113
"5206503" "f" 1 30.3214031039534
"5206503" "f" 2 21.8235836456431
"5206503" "f" 3 13.637635615704
"5206503" "f" 4 25.1091144789903
"5206503" "f" 5 19.8536432556267
"5206503" "f" 6 40.2774256494394
"5206503" "f" 7 12.9061131071034
"5206503" "f" 8 11.3513807595281
"5206503" "f" 9 35.6114372283027
"5206503" "f" 10 13.8167211109909
"5206503" "f" 11 31.2926544413034
"5206503" "f" 12 31.3017773717994
"5206503" "f" 13 38.4981819100506
"5206503" "f" 14 27.0906651658557
"5206503" "f" 15 41.0536982935317
"5206503" "f" 16 27.3282222035856
"5206503" "f" 17 24.8137665943502
"5206503" "f" 18 22.0613508426485
"5206503" "f" 19 26.7429620658842
"5206503" "f" 20 24.6769811668476
"5206503" "f" 21 30.6398784725207
"5206503" "f" 22 21.4417616956448
"5206503" "f" 23 25.742492531886
"5206503" "f" 24 18.4988861331014
"5206503" "f" 25 37.033360339938
"5206503" "f" 26 22.6359150750388
"5206503" "f" 27 17.2839146071731
"5206503" "f" 28 17.535946541964
"5206503" "f" 29 27.5108634358863
"5206503" "f" 30 16.3048370336311
"5206503" "f" 31 28.5030431139781
"5206503" "f" 32 21.3650900822939
"5206503" "f" 33 35.6062582994414
"5206503" "f" 34 21.2207714706557
"5206503" "f" 35 24.0207990025911
"5206503" "f" 36 29.6351711775293
"5206503" "f" 37 30.6010398504349
"5206503" "f" 38 31.8684585820209
"5206503" "f" 39 31.8745313874238
"5206503" "f" 40 34.1538981785638
"5206503" "f" 41 46.0167783312644
"5206503" "f" 42 14.3669373862509
"5206503" "f" 43 17.8478772590484
"5206503" "f" 44 16.6145088448728
"5206503" "f" 45 17.9887658014722
"5206503" "f" 46 32.4569882301106
"5206503" "f" 47 33.9305562093412
"5206503" "f" 48 11.7866227978761
"5206503" "f" 49 27.8370669612
"5206503" "f" 50 34.3528184377454
"5206503" "f" 51 13.5149004491626
"5206503" "f" 52 23.7111793494567
"5206503" "f" 53 15.284906341142
"5206503" "f" 54 29.3903583752273
"5206503" "f" 55 21.1529376848409
"5206503" "f" 56 15.8670421032872
"5206503" "f" 57 16.0549349563787
"5206503" "f" 58 17.2076386569019
"5206503" "f" 59 23.4632836458577
"5206503" "f" 60 16.941517765601
"5206503" "f" 61 24.2582735188461
"5206503" "f" 62 17.1638978413885
"5206503" "f" 63 18.7577503637224
"5206503" "f" 64 9.295818548703
"5206503" "f" 65 7.7050067862345
"5206503" "f" 66 5.13181124579
"5206503" "f" 67 14.2520984423806
"5206503" "f" 68 18.7144770764133
"5206503" "f" 69 13.5913565910775
"5206503" "f" 70 12.9542253165286
"5206503" "f" 71 13.7229727872181
"5206503" "f" 72 8.7286253192494
"5206503" "f" 73 4.127523172852
"5206503" "f" 74 9.3348219347464
"5206503" "f" 76 13.1828139742848
"5206503" "f" 77 8.6647535228025
"5206503" "f" 78 5.2016496951454
"5206503" "f" 79 9.8941945057516
"5206503" "f" 80 4.7165220922005
"5206503" "f" 81 7.5451544595638
"5206503" "f" 83 3.8421834902565
"5206503" "f" 85 3.2587997957045
"5206503" "f" 86 3.3595520009817
"5206503" "f" 87 4.8519866340949
"5206503" "f" 89 5.2376546691043
"5206503" "f" 90 3.8421834902565
"5206503" "m" 0 10.3902387082913
"5206503" "m" 1 10.8234723092068
"5206503" "m" 2 22.2128810597148
"5206503" "m" 3 17.3432500299684
"5206503" "m" 4 36.7640704194834
"5206503" "m" 5 25.2104297817128
"5206503" "m" 6 20.3758495927527
"5206503" "m" 7 31.1176584285954
"5206503" "m" 8 42.7689037320876
"5206503" "m" 9 12.5271584648519
"5206503" "m" 10 23.5163202849396
"5206503" "m" 11 16.1112717404471
"5206503" "m" 12 22.7989221117842
"5206503" "m" 13 30.5613874128821
"5206503" "m" 14 21.0120984499472
"5206503" "m" 15 39.0507056562978
"5206503" "m" 16 23.1421782788086
"5206503" "m" 17 43.6423590889139
"5206503" "m" 18 27.6172315353483
"5206503" "m" 19 9.5475254406317
"5206503" "m" 20 21.4166833759395
"5206503" "m" 21 42.3754975664651
"5206503" "m" 22 18.945026212424
"5206503" "m" 23 34.018897255552
"5206503" "m" 24 15.2438955896196
"5206503" "m" 25 19.5498528729757
"5206503" "m" 26 22.7185708142532
"5206503" "m" 27 23.607558900573
"5206503" "m" 28 21.9999388093558
"5206503" "m" 29 15.1240786028427
"5206503" "m" 30 14.7833923722918
"5206503" "m" 31 19.8468840073369
"5206503" "m" 32 41.3222299310442
"5206503" "m" 33 45.9169780418573
"5206503" "m" 34 24.13051564747
"5206503" "m" 35 14.7576123521291
"5206503" "m" 36 26.3518547861405
"5206503" "m" 37 29.6627781423908
"5206503" "m" 38 18.6061611580511
"5206503" "m" 39 50.6215935612885
"5206503" "m" 40 31.3326432541698
"5206503" "m" 41 31.5276111988406
"5206503" "m" 42 17.0361923064093
"5206503" "m" 43 21.559079851402
"5206503" "m" 44 27.5444733891786
"5206503" "m" 45 19.5283087671784
"5206503" "m" 46 36.7055442055301
"5206503" "m" 47 36.2162913136843
"5206503" "m" 48 27.9631672248881
"5206503" "m" 49 13.5866884887196
"5206503" "m" 50 25.6509715736599
"5206503" "m" 51 23.419324907671
"5206503" "m" 52 25.6571098160683
"5206503" "m" 53 21.5060745181692
"5206503" "m" 54 6.8275142069424
"5206503" "m" 55 15.5779414685778
"5206503" "m" 56 13.6321646255959
"5206503" "m" 57 20.360223786066
"5206503" "m" 58 25.8181136669598
"5206503" "m" 59 27.5505614302901
"5206503" "m" 60 12.6486018699545
"5206503" "m" 61 19.0109956509527
"5206503" "m" 62 14.2300043345606
"5206503" "m" 63 20.8787592382069
"5206503" "m" 64 11.0929218102176
"5206503" "m" 65 15.5423676498786
"5206503" "m" 66 19.8441298971355
"5206503" "m" 67 15.2576241065203
"5206503" "m" 68 13.9189513407852
"5206503" "m" 69 18.7636359216317
"5206503" "m" 70 14.4478591460615
"5206503" "m" 71 16.9649716422874
"5206503" "m" 72 4.0103977423201
"5206503" "m" 73 17.1199240667815
"5206503" "m" 74 10.323199615261
"5206503" "m" 75 15.3664169287619
"5206503" "m" 76 10.8191041296121
"5206503" "m" 78 3.5768829620236
"5206503" "m" 80 11.7560794907574
"5206503" "m" 81 8.3867683321808
"5206503" "m" 82 14.9757985227653
"5206503" "m" 83 3.1851186370354
"5206503" "m" 84 3.0936891332543
"5206503" "m" 87 3.9066056513121
"5206503" "m" 89 4.6506327822698
"5206503" "m" 93 4.6506327822698
"5206503" "m" 95 4.1920274544439
"5206503" "m" 96 4.8519866340949
"5206602" "f" 0 7.8845046448462
"5206602" "f" 1 21.1289162230988
"5206602" "f" 2 16.2799138332186
"5206602" "f" 3 10.6377044298368
"5206602" "f" 4 22.953465513846
"5206602" "f" 5 31.2830901003505
"5206602" "f" 6 18.0022000525068
"5206602" "f" 7 20.3998729454904
"5206602" "f" 8 16.4532814094828
"5206602" "f" 9 9.8615554921698
"5206602" "f" 10 19.1628601952621
"5206602" "f" 11 9.027347089684
"5206602" "f" 12 17.7859221016262
"5206602" "f" 13 44.1624881724649
"5206602" "f" 14 36.8613824409631
"5206602" "f" 15 37.8392787746684
"5206602" "f" 16 14.2495247716267
"5206602" "f" 17 18.0696764845765
"5206602" "f" 18 19.3253790117058
"5206602" "f" 19 19.5161409574226
"5206602" "f" 20 13.3362818923043
"5206602" "f" 21 4.4289658024946
"5206602" "f" 22 23.2985773166796
"5206602" "f" 23 14.9387046483893
"5206602" "f" 24 27.9974703401327
"5206602" "f" 25 27.1698571559881
"5206602" "f" 26 22.0536924519169
"5206602" "f" 27 18.8062459541824
"5206602" "f" 28 5.5419319719567
"5206602" "f" 29 36.428272465956
"5206602" "f" 30 31.7774737487722
"5206602" "f" 31 21.4765554949812
"5206602" "f" 32 14.1675179844013
"5206602" "f" 33 2.9116285508185
"5206602" "f" 34 32.666824221027
"5206602" "f" 35 13.6387503040857
"5206602" "f" 36 29.9319716985537
"5206602" "f" 37 28.7648416063429
"5206602" "f" 38 11.2105161684228
"5206602" "f" 39 21.4539202225951
"5206602" "f" 40 17.8983990075146
"5206602" "f" 41 17.3562163262442
"5206602" "f" 42 19.621834324679
"5206602" "f" 43 26.2190647484917
"5206602" "f" 44 16.9044855930707
"5206602" "f" 45 34.1924687183054
"5206602" "f" 46 18.0040686281027
"5206602" "f" 47 17.2024878009201
"5206602" "f" 48 18.472269734095
"5206602" "f" 49 23.1287051185771
"5206602" "f" 50 8.4502959011428
"5206602" "f" 51 20.6669237597386
"5206602" "f" 52 4.4403185129751
"5206602" "f" 53 20.4525683811567
"5206602" "f" 54 22.0093659533927
"5206602" "f" 55 15.154194474292
"5206602" "f" 56 25.5359762371735
"5206602" "f" 57 8.3215192057089
"5206602" "f" 58 6.5831805029954
"5206602" "f" 59 12.3856570714246
"5206602" "f" 60 24.3373821852994
"5206602" "f" 61 8.903250863698
"5206602" "f" 62 18.7190002786083
"5206602" "f" 63 18.6951025067222
"5206602" "f" 64 8.3006463180009
"5206602" "f" 65 22.3917879533863
"5206602" "f" 66 8.9616524134732
"5206602" "f" 67 12.804804387187
"5206602" "f" 68 21.1156573088587
"5206602" "f" 69 26.3412927195449
"5206602" "f" 70 12.9796078869915
"5206602" "f" 71 15.2912968352011
"5206602" "f" 72 5.3591296477136
"5206602" "f" 73 6.3929948618505
"5206602" "f" 74 15.289901447779
"5206602" "f" 75 11.6686151537819
"5206602" "f" 76 9.0679529698837
"5206602" "f" 78 2.2533360437238
"5206602" "f" 79 1.9314087961074
"5206602" "f" 80 4.8508085111847
"5206602" "f" 82 2.6795648238568
"5206602" "f" 83 2.2135124273925
"5206602" "f" 84 1.9314087961074
"5206602" "f" 85 10.8853739524815
"5206602" "f" 87 4.1763372866136
"5206602" "f" 91 2.6795648238568
"5206602" "f" 93 2.8941041558497
"5206602" "m" 0 14.1478369869284
"5206602" "m" 1 11.3280819738725
"5206602" "m" 2 23.7622305919862
