"municode" "muniname" "year" "sex" "age" "deaths"
520140 "Aparecida de Goiânia" 2011 "m" 36 14
520140 "Aparecida de Goiânia" 2011 "m" 37 18
520140 "Aparecida de Goiânia" 2011 "m" 38 18
520140 "Aparecida de Goiânia" 2011 "m" 39 13
520140 "Aparecida de Goiânia" 2011 "m" 40 16
520140 "Aparecida de Goiânia" 2011 "m" 41 12
520140 "Aparecida de Goiânia" 2011 "m" 42 9
520140 "Aparecida de Goiânia" 2011 "m" 43 23
520140 "Aparecida de Goiânia" 2011 "m" 44 9
520140 "Aparecida de Goiânia" 2011 "m" 45 17
520140 "Aparecida de Goiânia" 2011 "m" 46 12
520140 "Aparecida de Goiânia" 2011 "m" 47 19
520140 "Aparecida de Goiânia" 2011 "m" 48 10
520140 "Aparecida de Goiânia" 2011 "m" 49 13
520140 "Aparecida de Goiânia" 2011 "m" 50 10
520140 "Aparecida de Goiânia" 2011 "m" 51 21
520140 "Aparecida de Goiânia" 2011 "m" 52 20
520140 "Aparecida de Goiânia" 2011 "m" 53 11
520140 "Aparecida de Goiânia" 2011 "m" 54 19
520140 "Aparecida de Goiânia" 2011 "m" 55 14
520140 "Aparecida de Goiânia" 2011 "m" 56 24
520140 "Aparecida de Goiânia" 2011 "m" 57 13
520140 "Aparecida de Goiânia" 2011 "m" 58 11
520140 "Aparecida de Goiânia" 2011 "m" 59 25
520140 "Aparecida de Goiânia" 2011 "m" 60 21
520140 "Aparecida de Goiânia" 2011 "m" 61 29
520140 "Aparecida de Goiânia" 2011 "m" 62 26
520140 "Aparecida de Goiânia" 2011 "m" 63 18
520140 "Aparecida de Goiânia" 2011 "m" 64 18
520140 "Aparecida de Goiânia" 2011 "m" 65 17
520140 "Aparecida de Goiânia" 2011 "m" 66 22
520140 "Aparecida de Goiânia" 2011 "m" 67 16
520140 "Aparecida de Goiânia" 2011 "m" 68 13
520140 "Aparecida de Goiânia" 2011 "m" 69 29
520140 "Aparecida de Goiânia" 2011 "m" 70 11
520140 "Aparecida de Goiânia" 2011 "m" 71 33
520140 "Aparecida de Goiânia" 2011 "m" 72 20
520140 "Aparecida de Goiânia" 2011 "m" 73 23
520140 "Aparecida de Goiânia" 2011 "m" 74 20
520140 "Aparecida de Goiânia" 2011 "m" 75 19
520140 "Aparecida de Goiânia" 2011 "m" 76 23
520140 "Aparecida de Goiânia" 2011 "m" 77 15
520140 "Aparecida de Goiânia" 2011 "m" 78 15
520140 "Aparecida de Goiânia" 2011 "m" 79 22
520140 "Aparecida de Goiânia" 2011 "m" 80 11
520140 "Aparecida de Goiânia" 2011 "m" 81 13
520140 "Aparecida de Goiânia" 2011 "m" 82 17
520140 "Aparecida de Goiânia" 2011 "m" 83 17
520140 "Aparecida de Goiânia" 2011 "m" 84 12
520140 "Aparecida de Goiânia" 2011 "m" 85 11
520140 "Aparecida de Goiânia" 2011 "m" 86 9
520140 "Aparecida de Goiânia" 2011 "m" 87 9
520140 "Aparecida de Goiânia" 2011 "m" 88 12
520140 "Aparecida de Goiânia" 2011 "m" 89 3
520140 "Aparecida de Goiânia" 2011 "m" 90 10
520140 "Aparecida de Goiânia" 2011 "m" 91 6
520140 "Aparecida de Goiânia" 2011 "m" 92 5
520140 "Aparecida de Goiânia" 2011 "m" 93 1
520140 "Aparecida de Goiânia" 2011 "m" 94 3
520140 "Aparecida de Goiânia" 2011 "m" 95 1
520140 "Aparecida de Goiânia" 2011 "m" 96 3
520140 "Aparecida de Goiânia" 2011 "m" 97 1
520140 "Aparecida de Goiânia" 2011 "m" 98 1
520140 "Aparecida de Goiânia" 2011 "m" 100 1
520140 "Aparecida de Goiânia" 2011 "m" 101 1
520551 "Cocalzinho de Goiás" 2009 "f" 0 1
520551 "Cocalzinho de Goiás" 2009 "f" 17 1
520551 "Cocalzinho de Goiás" 2009 "f" 18 1
520551 "Cocalzinho de Goiás" 2009 "f" 31 1
520551 "Cocalzinho de Goiás" 2009 "f" 41 1
520551 "Cocalzinho de Goiás" 2009 "f" 44 1
520551 "Cocalzinho de Goiás" 2009 "f" 48 1
520551 "Cocalzinho de Goiás" 2009 "f" 49 1
520551 "Cocalzinho de Goiás" 2009 "f" 53 1
520551 "Cocalzinho de Goiás" 2009 "f" 55 1
520551 "Cocalzinho de Goiás" 2009 "f" 57 1
520551 "Cocalzinho de Goiás" 2009 "f" 59 1
520551 "Cocalzinho de Goiás" 2009 "f" 60 1
520551 "Cocalzinho de Goiás" 2009 "f" 63 1
520551 "Cocalzinho de Goiás" 2009 "f" 65 1
520551 "Cocalzinho de Goiás" 2009 "f" 66 1
520551 "Cocalzinho de Goiás" 2009 "f" 67 1
520551 "Cocalzinho de Goiás" 2009 "f" 68 2
520551 "Cocalzinho de Goiás" 2009 "f" 71 1
520551 "Cocalzinho de Goiás" 2009 "f" 72 3
520551 "Cocalzinho de Goiás" 2009 "f" 73 2
520551 "Cocalzinho de Goiás" 2009 "f" 77 2
520551 "Cocalzinho de Goiás" 2009 "f" 78 1
520551 "Cocalzinho de Goiás" 2009 "f" 79 1
520551 "Cocalzinho de Goiás" 2009 "f" 81 2
520551 "Cocalzinho de Goiás" 2009 "f" 83 1
520551 "Cocalzinho de Goiás" 2009 "f" 84 2
520551 "Cocalzinho de Goiás" 2009 "f" 87 1
520551 "Cocalzinho de Goiás" 2009 "f" 88 1
520551 "Cocalzinho de Goiás" 2009 "f" 91 1
520551 "Cocalzinho de Goiás" 2009 "m" 0 1
520551 "Cocalzinho de Goiás" 2009 "m" 11 2
520551 "Cocalzinho de Goiás" 2009 "m" 19 1
520551 "Cocalzinho de Goiás" 2009 "m" 21 1
520551 "Cocalzinho de Goiás" 2009 "m" 22 1
520551 "Cocalzinho de Goiás" 2009 "m" 39 1
520551 "Cocalzinho de Goiás" 2009 "m" 40 2
520551 "Cocalzinho de Goiás" 2009 "m" 43 1
520551 "Cocalzinho de Goiás" 2009 "m" 44 1
520551 "Cocalzinho de Goiás" 2009 "m" 45 1
520551 "Cocalzinho de Goiás" 2009 "m" 47 2
520551 "Cocalzinho de Goiás" 2009 "m" 50 1
520551 "Cocalzinho de Goiás" 2009 "m" 51 1
520551 "Cocalzinho de Goiás" 2009 "m" 52 1
520551 "Cocalzinho de Goiás" 2009 "m" 53 1
520551 "Cocalzinho de Goiás" 2009 "m" 56 1
520551 "Cocalzinho de Goiás" 2009 "m" 59 1
520551 "Cocalzinho de Goiás" 2009 "m" 61 1
520551 "Cocalzinho de Goiás" 2009 "m" 62 2
520551 "Cocalzinho de Goiás" 2009 "m" 63 1
520551 "Cocalzinho de Goiás" 2009 "m" 68 2
520551 "Cocalzinho de Goiás" 2009 "m" 69 1
520551 "Cocalzinho de Goiás" 2009 "m" 70 1
520551 "Cocalzinho de Goiás" 2009 "m" 71 3
520551 "Cocalzinho de Goiás" 2009 "m" 72 1
520551 "Cocalzinho de Goiás" 2009 "m" 74 1
520551 "Cocalzinho de Goiás" 2009 "m" 77 1
520551 "Cocalzinho de Goiás" 2009 "m" 79 1
520551 "Cocalzinho de Goiás" 2009 "m" 81 1
520551 "Cocalzinho de Goiás" 2009 "m" 83 1
520551 "Cocalzinho de Goiás" 2009 "m" 84 2
520551 "Cocalzinho de Goiás" 2009 "m" 87 1
520551 "Cocalzinho de Goiás" 2009 "m" 88 1
520551 "Cocalzinho de Goiás" 2009 "m" 92 1
520551 "Cocalzinho de Goiás" 2009 "m" 94 1
520551 "Cocalzinho de Goiás" 2010 "f" 0 2
520551 "Cocalzinho de Goiás" 2010 "f" 29 1
520551 "Cocalzinho de Goiás" 2010 "f" 36 1
520551 "Cocalzinho de Goiás" 2010 "f" 41 1
520551 "Cocalzinho de Goiás" 2010 "f" 48 1
520551 "Cocalzinho de Goiás" 2010 "f" 49 1
520551 "Cocalzinho de Goiás" 2010 "f" 56 1
520551 "Cocalzinho de Goiás" 2010 "f" 58 2
520551 "Cocalzinho de Goiás" 2010 "f" 61 2
520551 "Cocalzinho de Goiás" 2010 "f" 62 1
520551 "Cocalzinho de Goiás" 2010 "f" 69 1
520551 "Cocalzinho de Goiás" 2010 "f" 72 2
520551 "Cocalzinho de Goiás" 2010 "f" 73 2
520551 "Cocalzinho de Goiás" 2010 "f" 76 1
520551 "Cocalzinho de Goiás" 2010 "f" 77 1
520551 "Cocalzinho de Goiás" 2010 "f" 78 1
520551 "Cocalzinho de Goiás" 2010 "f" 79 1
520551 "Cocalzinho de Goiás" 2010 "f" 80 1
520551 "Cocalzinho de Goiás" 2010 "f" 82 2
520551 "Cocalzinho de Goiás" 2010 "f" 83 1
520551 "Cocalzinho de Goiás" 2010 "f" 85 1
520551 "Cocalzinho de Goiás" 2010 "f" 86 1
520551 "Cocalzinho de Goiás" 2010 "f" 88 1
520551 "Cocalzinho de Goiás" 2010 "f" 91 2
520551 "Cocalzinho de Goiás" 2010 "m" 0 3
520551 "Cocalzinho de Goiás" 2010 "m" 5 1
520551 "Cocalzinho de Goiás" 2010 "m" 16 1
520551 "Cocalzinho de Goiás" 2010 "m" 21 2
520551 "Cocalzinho de Goiás" 2010 "m" 22 1
520551 "Cocalzinho de Goiás" 2010 "m" 23 1
520551 "Cocalzinho de Goiás" 2010 "m" 24 1
520551 "Cocalzinho de Goiás" 2010 "m" 27 2
520551 "Cocalzinho de Goiás" 2010 "m" 31 1
520551 "Cocalzinho de Goiás" 2010 "m" 33 2
520551 "Cocalzinho de Goiás" 2010 "m" 34 2
520551 "Cocalzinho de Goiás" 2010 "m" 40 1
520551 "Cocalzinho de Goiás" 2010 "m" 41 1
520551 "Cocalzinho de Goiás" 2010 "m" 42 1
520551 "Cocalzinho de Goiás" 2010 "m" 43 1
520551 "Cocalzinho de Goiás" 2010 "m" 44 1
520551 "Cocalzinho de Goiás" 2010 "m" 45 1
520551 "Cocalzinho de Goiás" 2010 "m" 47 1
520551 "Cocalzinho de Goiás" 2010 "m" 51 1
520551 "Cocalzinho de Goiás" 2010 "m" 52 1
520551 "Cocalzinho de Goiás" 2010 "m" 53 1
520551 "Cocalzinho de Goiás" 2010 "m" 58 1
520551 "Cocalzinho de Goiás" 2010 "m" 61 1
520551 "Cocalzinho de Goiás" 2010 "m" 62 3
520551 "Cocalzinho de Goiás" 2010 "m" 65 3
520551 "Cocalzinho de Goiás" 2010 "m" 66 1
520551 "Cocalzinho de Goiás" 2010 "m" 67 2
520551 "Cocalzinho de Goiás" 2010 "m" 69 1
520551 "Cocalzinho de Goiás" 2010 "m" 71 1
520551 "Cocalzinho de Goiás" 2010 "m" 72 3
520551 "Cocalzinho de Goiás" 2010 "m" 75 1
520551 "Cocalzinho de Goiás" 2010 "m" 76 2
520551 "Cocalzinho de Goiás" 2010 "m" 78 1
520551 "Cocalzinho de Goiás" 2010 "m" 81 2
520551 "Cocalzinho de Goiás" 2010 "m" 83 2
520551 "Cocalzinho de Goiás" 2010 "m" 85 1
520551 "Cocalzinho de Goiás" 2010 "m" 87 3
520551 "Cocalzinho de Goiás" 2010 "m" 90 1
520551 "Cocalzinho de Goiás" 2010 "m" 95 1
520551 "Cocalzinho de Goiás" 2010 "m" 97 1
520551 "Cocalzinho de Goiás" 2011 "f" 0 3
520551 "Cocalzinho de Goiás" 2011 "f" 2 1
520551 "Cocalzinho de Goiás" 2011 "f" 27 1
520551 "Cocalzinho de Goiás" 2011 "f" 37 1
520551 "Cocalzinho de Goiás" 2011 "f" 51 2
520551 "Cocalzinho de Goiás" 2011 "f" 53 1
520551 "Cocalzinho de Goiás" 2011 "f" 56 1
520551 "Cocalzinho de Goiás" 2011 "f" 59 1
520551 "Cocalzinho de Goiás" 2011 "f" 62 2
520551 "Cocalzinho de Goiás" 2011 "f" 67 3
520551 "Cocalzinho de Goiás" 2011 "f" 70 3
520551 "Cocalzinho de Goiás" 2011 "f" 71 1
520551 "Cocalzinho de Goiás" 2011 "f" 75 1
520551 "Cocalzinho de Goiás" 2011 "f" 76 1
520551 "Cocalzinho de Goiás" 2011 "f" 78 1
520551 "Cocalzinho de Goiás" 2011 "f" 79 1
520551 "Cocalzinho de Goiás" 2011 "f" 80 1
520551 "Cocalzinho de Goiás" 2011 "f" 81 2
520551 "Cocalzinho de Goiás" 2011 "f" 84 2
520551 "Cocalzinho de Goiás" 2011 "f" 85 1
520551 "Cocalzinho de Goiás" 2011 "f" 86 1
520551 "Cocalzinho de Goiás" 2011 "f" 87 1
520551 "Cocalzinho de Goiás" 2011 "f" 88 2
520551 "Cocalzinho de Goiás" 2011 "f" 90 1
520551 "Cocalzinho de Goiás" 2011 "m" 0 1
520551 "Cocalzinho de Goiás" 2011 "m" 17 1
520551 "Cocalzinho de Goiás" 2011 "m" 19 1
520551 "Cocalzinho de Goiás" 2011 "m" 23 1
520551 "Cocalzinho de Goiás" 2011 "m" 24 1
520551 "Cocalzinho de Goiás" 2011 "m" 26 3
520551 "Cocalzinho de Goiás" 2011 "m" 33 2
520551 "Cocalzinho de Goiás" 2011 "m" 35 2
520551 "Cocalzinho de Goiás" 2011 "m" 37 1
520551 "Cocalzinho de Goiás" 2011 "m" 38 1
520551 "Cocalzinho de Goiás" 2011 "m" 39 1
520551 "Cocalzinho de Goiás" 2011 "m" 41 1
520551 "Cocalzinho de Goiás" 2011 "m" 43 1
520551 "Cocalzinho de Goiás" 2011 "m" 45 1
520551 "Cocalzinho de Goiás" 2011 "m" 48 1
520551 "Cocalzinho de Goiás" 2011 "m" 51 1
520551 "Cocalzinho de Goiás" 2011 "m" 52 2
520551 "Cocalzinho de Goiás" 2011 "m" 53 1
520551 "Cocalzinho de Goiás" 2011 "m" 54 2
520551 "Cocalzinho de Goiás" 2011 "m" 56 2
520551 "Cocalzinho de Goiás" 2011 "m" 57 1
520551 "Cocalzinho de Goiás" 2011 "m" 61 2
520551 "Cocalzinho de Goiás" 2011 "m" 63 2
520551 "Cocalzinho de Goiás" 2011 "m" 65 1
520551 "Cocalzinho de Goiás" 2011 "m" 66 1
520551 "Cocalzinho de Goiás" 2011 "m" 68 2
520551 "Cocalzinho de Goiás" 2011 "m" 69 1
520551 "Cocalzinho de Goiás" 2011 "m" 71 2
520551 "Cocalzinho de Goiás" 2011 "m" 72 1
520551 "Cocalzinho de Goiás" 2011 "m" 73 3
520551 "Cocalzinho de Goiás" 2011 "m" 74 3
520551 "Cocalzinho de Goiás" 2011 "m" 75 1
520551 "Cocalzinho de Goiás" 2011 "m" 76 1
520551 "Cocalzinho de Goiás" 2011 "m" 79 1
520551 "Cocalzinho de Goiás" 2011 "m" 80 1
520551 "Cocalzinho de Goiás" 2011 "m" 81 1
520551 "Cocalzinho de Goiás" 2011 "m" 84 1
520551 "Cocalzinho de Goiás" 2011 "m" 85 1
520551 "Cocalzinho de Goiás" 2011 "m" 87 1
520551 "Cocalzinho de Goiás" 2011 "m" 89 1
520551 "Cocalzinho de Goiás" 2011 "m" 91 1
520551 "Cocalzinho de Goiás" 2011 "m" 92 1
520551 "Cocalzinho de Goiás" 2011 "m" 93 2
520580 "Corumbá de Goiás" 2009 "f" 17 1
520580 "Corumbá de Goiás" 2009 "f" 27 1
520580 "Corumbá de Goiás" 2009 "f" 28 1
520580 "Corumbá de Goiás" 2009 "f" 40 1
520580 "Corumbá de Goiás" 2009 "f" 45 1
520580 "Corumbá de Goiás" 2009 "f" 54 1
520580 "Corumbá de Goiás" 2009 "f" 56 1
520580 "Corumbá de Goiás" 2009 "f" 60 1
520580 "Corumbá de Goiás" 2009 "f" 65 1
520580 "Corumbá de Goiás" 2009 "f" 70 3
520580 "Corumbá de Goiás" 2009 "f" 79 1
520580 "Corumbá de Goiás" 2009 "f" 85 1
520580 "Corumbá de Goiás" 2009 "f" 87 1
520580 "Corumbá de Goiás" 2009 "f" 90 1
520580 "Corumbá de Goiás" 2009 "f" 91 1
520580 "Corumbá de Goiás" 2009 "m" 0 3
520580 "Corumbá de Goiás" 2009 "m" 23 1
520580 "Corumbá de Goiás" 2009 "m" 38 1
520580 "Corumbá de Goiás" 2009 "m" 42 1
520580 "Corumbá de Goiás" 2009 "m" 45 1
520580 "Corumbá de Goiás" 2009 "m" 46 1
520580 "Corumbá de Goiás" 2009 "m" 47 1
520580 "Corumbá de Goiás" 2009 "m" 54 1
520580 "Corumbá de Goiás" 2009 "m" 55 1
520580 "Corumbá de Goiás" 2009 "m" 57 1
520580 "Corumbá de Goiás" 2009 "m" 61 1
520580 "Corumbá de Goiás" 2009 "m" 62 1
520580 "Corumbá de Goiás" 2009 "m" 64 1
520580 "Corumbá de Goiás" 2009 "m" 66 2
520580 "Corumbá de Goiás" 2009 "m" 68 1
520580 "Corumbá de Goiás" 2009 "m" 72 2
520580 "Corumbá de Goiás" 2009 "m" 79 1
520580 "Corumbá de Goiás" 2009 "m" 80 1
520580 "Corumbá de Goiás" 2009 "m" 89 1
520580 "Corumbá de Goiás" 2010 "f" 20 1
520580 "Corumbá de Goiás" 2010 "f" 28 1
520580 "Corumbá de Goiás" 2010 "f" 39 1
520580 "Corumbá de Goiás" 2010 "f" 51 1
520580 "Corumbá de Goiás" 2010 "f" 59 1
520580 "Corumbá de Goiás" 2010 "f" 64 1
520580 "Corumbá de Goiás" 2010 "f" 67 1
520580 "Corumbá de Goiás" 2010 "f" 70 1
520580 "Corumbá de Goiás" 2010 "f" 73 1
520580 "Corumbá de Goiás" 2010 "f" 74 1
520580 "Corumbá de Goiás" 2010 "f" 75 1
520580 "Corumbá de Goiás" 2010 "f" 77 2
520580 "Corumbá de Goiás" 2010 "f" 78 1
520580 "Corumbá de Goiás" 2010 "f" 80 1
520580 "Corumbá de Goiás" 2010 "f" 83 1
520580 "Corumbá de Goiás" 2010 "f" 96 1
520580 "Corumbá de Goiás" 2010 "f" 98 1
520580 "Corumbá de Goiás" 2010 "m" 0 1
520580 "Corumbá de Goiás" 2010 "m" 19 1
520580 "Corumbá de Goiás" 2010 "m" 21 1
520580 "Corumbá de Goiás" 2010 "m" 22 1
520580 "Corumbá de Goiás" 2010 "m" 27 1
520580 "Corumbá de Goiás" 2010 "m" 35 1
520580 "Corumbá de Goiás" 2010 "m" 37 1
520580 "Corumbá de Goiás" 2010 "m" 39 1
520580 "Corumbá de Goiás" 2010 "m" 44 1
520580 "Corumbá de Goiás" 2010 "m" 45 1
520580 "Corumbá de Goiás" 2010 "m" 46 1
520580 "Corumbá de Goiás" 2010 "m" 55 1
520580 "Corumbá de Goiás" 2010 "m" 61 1
520580 "Corumbá de Goiás" 2010 "m" 67 1
520580 "Corumbá de Goiás" 2010 "m" 68 1
520580 "Corumbá de Goiás" 2010 "m" 69 2
520580 "Corumbá de Goiás" 2010 "m" 73 2
520580 "Corumbá de Goiás" 2010 "m" 75 1
520580 "Corumbá de Goiás" 2010 "m" 76 2
520580 "Corumbá de Goiás" 2010 "m" 77 3
520580 "Corumbá de Goiás" 2010 "m" 80 3
520580 "Corumbá de Goiás" 2010 "m" 82 1
520580 "Corumbá de Goiás" 2010 "m" 88 1
520580 "Corumbá de Goiás" 2010 "m" 90 1
520580 "Corumbá de Goiás" 2010 "m" 91 1
520580 "Corumbá de Goiás" 2010 "m" 92 1
520580 "Corumbá de Goiás" 2011 "f" 0 2
520580 "Corumbá de Goiás" 2011 "f" 32 1
520580 "Corumbá de Goiás" 2011 "f" 41 1
520580 "Corumbá de Goiás" 2011 "f" 48 2
520580 "Corumbá de Goiás" 2011 "f" 50 1
520580 "Corumbá de Goiás" 2011 "f" 53 1
520580 "Corumbá de Goiás" 2011 "f" 55 1
520580 "Corumbá de Goiás" 2011 "f" 60 1
520580 "Corumbá de Goiás" 2011 "f" 63 1
520580 "Corumbá de Goiás" 2011 "f" 64 1
520580 "Corumbá de Goiás" 2011 "f" 65 1
520580 "Corumbá de Goiás" 2011 "f" 70 1
520580 "Corumbá de Goiás" 2011 "f" 71 1
520580 "Corumbá de Goiás" 2011 "f" 73 2
520580 "Corumbá de Goiás" 2011 "f" 74 1
520580 "Corumbá de Goiás" 2011 "f" 76 1
520580 "Corumbá de Goiás" 2011 "f" 77 2
520580 "Corumbá de Goiás" 2011 "f" 80 2
520580 "Corumbá de Goiás" 2011 "f" 81 1
520580 "Corumbá de Goiás" 2011 "f" 82 2
520580 "Corumbá de Goiás" 2011 "f" 86 2
520580 "Corumbá de Goiás" 2011 "f" 87 2
520580 "Corumbá de Goiás" 2011 "f" 90 1
520580 "Corumbá de Goiás" 2011 "f" 91 1
520580 "Corumbá de Goiás" 2011 "f" 96 1
520580 "Corumbá de Goiás" 2011 "f" 99 1
520580 "Corumbá de Goiás" 2011 "m" 28 1
520580 "Corumbá de Goiás" 2011 "m" 39 1
520580 "Corumbá de Goiás" 2011 "m" 41 1
520580 "Corumbá de Goiás" 2011 "m" 42 1
520580 "Corumbá de Goiás" 2011 "m" 43 1
520580 "Corumbá de Goiás" 2011 "m" 44 1
520580 "Corumbá de Goiás" 2011 "m" 47 1
520580 "Corumbá de Goiás" 2011 "m" 51 1
520580 "Corumbá de Goiás" 2011 "m" 52 1
520580 "Corumbá de Goiás" 2011 "m" 54 1
520580 "Corumbá de Goiás" 2011 "m" 55 1
520580 "Corumbá de Goiás" 2011 "m" 56 1
520580 "Corumbá de Goiás" 2011 "m" 58 1
520580 "Corumbá de Goiás" 2011 "m" 59 2
520580 "Corumbá de Goiás" 2011 "m" 61 1
520580 "Corumbá de Goiás" 2011 "m" 62 1
520580 "Corumbá de Goiás" 2011 "m" 63 2
520580 "Corumbá de Goiás" 2011 "m" 66 1
520580 "Corumbá de Goiás" 2011 "m" 69 1
520580 "Corumbá de Goiás" 2011 "m" 73 2
520580 "Corumbá de Goiás" 2011 "m" 75 1
520580 "Corumbá de Goiás" 2011 "m" 79 4
520580 "Corumbá de Goiás" 2011 "m" 81 1
520580 "Corumbá de Goiás" 2011 "m" 82 1
520580 "Corumbá de Goiás" 2011 "m" 84 1
520580 "Corumbá de Goiás" 2011 "m" 86 4
520580 "Corumbá de Goiás" 2011 "m" 88 1
520580 "Corumbá de Goiás" 2011 "m" 93 1
520870 "Goiânia" 2009 "f" 0 129
520870 "Goiânia" 2009 "f" 1 5
520870 "Goiânia" 2009 "f" 2 7
520870 "Goiânia" 2009 "f" 3 4
520870 "Goiânia" 2009 "f" 4 2
520870 "Goiânia" 2009 "f" 5 6
520870 "Goiânia" 2009 "f" 6 3
520870 "Goiânia" 2009 "f" 7 1
520870 "Goiânia" 2009 "f" 8 1
520870 "Goiânia" 2009 "f" 9 4
520870 "Goiânia" 2009 "f" 10 1
520870 "Goiânia" 2009 "f" 11 4
520870 "Goiânia" 2009 "f" 13 4
520870 "Goiânia" 2009 "f" 14 2
520870 "Goiânia" 2009 "f" 15 10
520870 "Goiânia" 2009 "f" 16 5
520870 "Goiânia" 2009 "f" 17 8
520870 "Goiânia" 2009 "f" 18 10
520870 "Goiânia" 2009 "f" 19 9
520870 "Goiânia" 2009 "f" 20 12
520870 "Goiânia" 2009 "f" 21 5
520870 "Goiânia" 2009 "f" 22 4
520870 "Goiânia" 2009 "f" 23 6
520870 "Goiânia" 2009 "f" 24 11
520870 "Goiânia" 2009 "f" 25 7
520870 "Goiânia" 2009 "f" 26 11
520870 "Goiânia" 2009 "f" 27 4
520870 "Goiânia" 2009 "f" 28 11
520870 "Goiânia" 2009 "f" 29 6
520870 "Goiânia" 2009 "f" 30 13
520870 "Goiânia" 2009 "f" 31 4
520870 "Goiânia" 2009 "f" 32 15
520870 "Goiânia" 2009 "f" 33 12
520870 "Goiânia" 2009 "f" 34 20
520870 "Goiânia" 2009 "f" 35 12
520870 "Goiânia" 2009 "f" 36 13
520870 "Goiânia" 2009 "f" 37 17
520870 "Goiânia" 2009 "f" 38 23
520870 "Goiânia" 2009 "f" 39 15
520870 "Goiânia" 2009 "f" 40 16
520870 "Goiânia" 2009 "f" 41 12
520870 "Goiânia" 2009 "f" 42 17
520870 "Goiânia" 2009 "f" 43 24
520870 "Goiânia" 2009 "f" 44 18
520870 "Goiânia" 2009 "f" 45 18
520870 "Goiânia" 2009 "f" 46 20
520870 "Goiânia" 2009 "f" 47 30
520870 "Goiânia" 2009 "f" 48 23
520870 "Goiânia" 2009 "f" 49 24
520870 "Goiânia" 2009 "f" 50 33
520870 "Goiânia" 2009 "f" 51 24
520870 "Goiânia" 2009 "f" 52 31
520870 "Goiânia" 2009 "f" 53 39
520870 "Goiânia" 2009 "f" 54 32
520870 "Goiânia" 2009 "f" 55 37
520870 "Goiânia" 2009 "f" 56 38
520870 "Goiânia" 2009 "f" 57 43
520870 "Goiânia" 2009 "f" 58 34
520870 "Goiânia" 2009 "f" 59 40
520870 "Goiânia" 2009 "f" 60 46
520870 "Goiânia" 2009 "f" 61 47
520870 "Goiânia" 2009 "f" 62 40
520870 "Goiânia" 2009 "f" 63 44
520870 "Goiânia" 2009 "f" 64 47
520870 "Goiânia" 2009 "f" 65 51
520870 "Goiânia" 2009 "f" 66 71
520870 "Goiânia" 2009 "f" 67 55
520870 "Goiânia" 2009 "f" 68 57
520870 "Goiânia" 2009 "f" 69 72
520870 "Goiânia" 2009 "f" 70 61
520870 "Goiânia" 2009 "f" 71 62
520870 "Goiânia" 2009 "f" 72 67
520870 "Goiânia" 2009 "f" 73 78
520870 "Goiânia" 2009 "f" 74 77
520870 "Goiânia" 2009 "f" 75 76
520870 "Goiânia" 2009 "f" 76 73
520870 "Goiânia" 2009 "f" 77 70
520870 "Goiânia" 2009 "f" 78 89
520870 "Goiânia" 2009 "f" 79 59
520870 "Goiânia" 2009 "f" 80 74
520870 "Goiânia" 2009 "f" 81 76
520870 "Goiânia" 2009 "f" 82 64
520870 "Goiânia" 2009 "f" 83 72
520870 "Goiânia" 2009 "f" 84 76
520870 "Goiânia" 2009 "f" 85 50
520870 "Goiânia" 2009 "f" 86 41
520870 "Goiânia" 2009 "f" 87 52
520870 "Goiânia" 2009 "f" 88 47
520870 "Goiânia" 2009 "f" 89 48
520870 "Goiânia" 2009 "f" 90 48
520870 "Goiânia" 2009 "f" 91 43
520870 "Goiânia" 2009 "f" 92 36
520870 "Goiânia" 2009 "f" 93 30
520870 "Goiânia" 2009 "f" 94 14
520870 "Goiânia" 2009 "f" 95 21
520870 "Goiânia" 2009 "f" 96 22
520870 "Goiânia" 2009 "f" 97 15
520870 "Goiânia" 2009 "f" 98 12
520870 "Goiânia" 2009 "f" 99 8
520870 "Goiânia" 2009 "f" 100 10
520870 "Goiânia" 2009 "f" 101 3
520870 "Goiânia" 2009 "f" 102 2
520870 "Goiânia" 2009 "f" 104 1
520870 "Goiânia" 2009 "f" 107 1
520870 "Goiânia" 2009 "m" 0 134
520870 "Goiânia" 2009 "m" 1 12
520870 "Goiânia" 2009 "m" 2 6
520870 "Goiânia" 2009 "m" 3 3
520870 "Goiânia" 2009 "m" 4 6
520870 "Goiânia" 2009 "m" 5 2
520870 "Goiânia" 2009 "m" 6 4
520870 "Goiânia" 2009 "m" 7 3
520870 "Goiânia" 2009 "m" 8 4
520870 "Goiânia" 2009 "m" 9 3
520870 "Goiânia" 2009 "m" 10 4
520870 "Goiânia" 2009 "m" 11 2
520870 "Goiânia" 2009 "m" 12 6
520870 "Goiânia" 2009 "m" 13 5
520870 "Goiânia" 2009 "m" 14 4
520870 "Goiânia" 2009 "m" 15 13
520870 "Goiânia" 2009 "m" 16 12
520870 "Goiânia" 2009 "m" 17 17
520870 "Goiânia" 2009 "m" 18 27
520870 "Goiânia" 2009 "m" 19 23
520870 "Goiânia" 2009 "m" 20 39
520870 "Goiânia" 2009 "m" 21 31
520870 "Goiânia" 2009 "m" 22 37
520870 "Goiânia" 2009 "m" 23 40
520870 "Goiânia" 2009 "m" 24 34
520870 "Goiânia" 2009 "m" 25 36
520870 "Goiânia" 2009 "m" 26 34
520870 "Goiânia" 2009 "m" 27 47
520870 "Goiânia" 2009 "m" 28 35
